unique_id,ds,y
AAPL,2015-07-01,28.354204177856445
AAPL,2015-07-02,28.318368911743164
AAPL,2015-07-06,28.219825744628906
AAPL,2015-07-07,28.150388717651367
AAPL,2015-07-08,27.45161247253418
AAPL,2015-07-09,26.891698837280273
AAPL,2015-07-10,27.61062240600586
AAPL,2015-07-13,28.143678665161133
AAPL,2015-07-14,28.132476806640625
AAPL,2015-07-15,28.40346908569336
AAPL,2015-07-16,28.781978607177734
AAPL,2015-07-17,29.03058433532715
AAPL,2015-07-20,29.579303741455078
AAPL,2015-07-21,29.283666610717773
AAPL,2015-07-22,28.04512596130371
AAPL,2015-07-23,28.03169059753418
AAPL,2015-07-24,27.883869171142578
AAPL,2015-07-27,27.496400833129883
AAPL,2015-07-28,27.633024215698242
AAPL,2015-07-29,27.545686721801758
AAPL,2015-07-30,27.406824111938477
AAPL,2015-07-31,27.167177200317383
AAPL,2015-08-03,26.526628494262695
AAPL,2015-08-04,25.675559997558594
AAPL,2015-08-05,25.84577751159668
AAPL,2015-08-06,25.902023315429688
AAPL,2015-08-07,25.989757537841797
AAPL,2015-08-10,26.934677124023438
AAPL,2015-08-11,25.53305435180664
AAPL,2015-08-12,25.926761627197266
AAPL,2015-08-13,25.906517028808594
AAPL,2015-08-14,26.08875274658203
AAPL,2015-08-17,26.358726501464844
AAPL,2015-08-18,26.210241317749023
AAPL,2015-08-19,25.87502670288086
AAPL,2015-08-20,25.34406280517578
AAPL,2015-08-21,23.793954849243164
AAPL,2015-08-24,23.200000762939453
AAPL,2015-08-25,23.33949089050293
AAPL,2015-08-26,24.678123474121094
AAPL,2015-08-27,25.404809951782227
AAPL,2015-08-28,25.488052368164062
AAPL,2015-08-31,25.36880874633789
AAPL,2015-09-01,24.234914779663086
AAPL,2015-09-02,25.274316787719727
AAPL,2015-09-03,24.83110809326172
AAPL,2015-09-04,24.583637237548828
AAPL,2015-09-08,25.267568588256836
AAPL,2015-09-09,24.781612396240234
AAPL,2015-09-10,25.326068878173828
AAPL,2015-09-11,25.69503402709961
AAPL,2015-09-14,25.9425106048584
AAPL,2015-09-15,26.16074562072754
AAPL,2015-09-16,26.189990997314453
AAPL,2015-09-17,25.629793167114258
AAPL,2015-09-18,25.5240478515625
AAPL,2015-09-21,25.920019149780273
AAPL,2015-09-22,25.512805938720703
AAPL,2015-09-23,25.71978759765625
AAPL,2015-09-24,25.87276840209961
AAPL,2015-09-25,25.80752944946289
AAPL,2015-09-28,25.29681396484375
AAPL,2015-09-29,24.53638458251953
AAPL,2015-09-30,24.815357208251953
AAPL,2015-10-01,24.65337562561035
AAPL,2015-10-02,24.833356857299805
AAPL,2015-10-05,24.923357009887695
AAPL,2015-10-06,25.042591094970703
AAPL,2015-10-07,24.923357009887695
AAPL,2015-10-08,24.6353816986084
AAPL,2015-10-09,25.224830627441406
AAPL,2015-10-12,25.107837677001953
AAPL,2015-10-13,25.150585174560547
AAPL,2015-10-14,24.79511070251465
AAPL,2015-10-15,25.16633415222168
AAPL,2015-10-16,24.981853485107422
AAPL,2015-10-19,25.1370849609375
AAPL,2015-10-20,25.596044540405273
AAPL,2015-10-21,25.593793869018555
AAPL,2015-10-22,25.985261917114258
AAPL,2015-10-23,26.79068946838379
AAPL,2015-10-26,25.935766220092773
AAPL,2015-10-27,25.771522521972656
AAPL,2015-10-28,26.83342933654785
AAPL,2015-10-29,27.116910934448242
AAPL,2015-10-30,26.88518524169922
AAPL,2015-11-02,27.26315689086914
AAPL,2015-11-03,27.575870513916016
AAPL,2015-11-04,27.4476261138916
AAPL,2015-11-05,27.321115493774414
AAPL,2015-11-06,27.352737426757812
AAPL,2015-11-09,27.242019653320312
AAPL,2015-11-10,26.38343620300293
AAPL,2015-11-11,26.234317779541016
AAPL,2015-11-12,26.14620590209961
AAPL,2015-11-13,25.382505416870117
AAPL,2015-11-16,25.798242568969727
AAPL,2015-11-17,25.68753433227539
AAPL,2015-11-18,26.500926971435547
AAPL,2015-11-19,26.837581634521484
AAPL,2015-11-20,26.955074310302734
AAPL,2015-11-23,26.6048583984375
AAPL,2015-11-24,26.860183715820312
AAPL,2015-11-25,26.66812515258789
AAPL,2015-11-27,26.618419647216797
AAPL,2015-11-30,26.729129791259766
AAPL,2015-12-01,26.512222290039062
AAPL,2015-12-02,26.272729873657227
AAPL,2015-12-03,26.028705596923828
AAPL,2015-12-04,26.894071578979492
AAPL,2015-12-07,26.7246150970459
AAPL,2015-12-08,26.71331214904785
AAPL,2015-12-09,26.123607635498047
AAPL,2015-12-10,26.247879028320312
AAPL,2015-12-11,25.57230567932129
AAPL,2015-12-14,25.41413688659668
AAPL,2015-12-15,24.964509963989258
AAPL,2015-12-16,25.15656280517578
AAPL,2015-12-17,24.62333869934082
AAPL,2015-12-18,23.956806182861328
AAPL,2015-12-21,24.25052833557129
AAPL,2015-12-22,24.227935791015625
AAPL,2015-12-23,24.53974151611328
AAPL,2015-12-24,24.408689498901367
AAPL,2015-12-28,24.135299682617188
AAPL,2015-12-29,24.56911277770996
AAPL,2015-12-30,24.248268127441406
AAPL,2015-12-31,23.78282928466797
AAPL,2016-01-04,23.80316734313965
AAPL,2016-01-05,23.206668853759766
AAPL,2016-01-06,22.75252342224121
AAPL,2016-01-07,21.792261123657227
AAPL,2016-01-08,21.90749168395996
AAPL,2016-01-11,22.262226104736328
AAPL,2016-01-12,22.585323333740234
AAPL,2016-01-13,22.004648208618164
AAPL,2016-01-14,22.485912322998047
AAPL,2016-01-15,21.945903778076172
AAPL,2016-01-19,21.8397159576416
AAPL,2016-01-20,21.869091033935547
AAPL,2016-01-21,21.758371353149414
AAPL,2016-01-22,22.915205001831055
AAPL,2016-01-25,22.46783447265625
AAPL,2016-01-26,22.592103958129883
AAPL,2016-01-27,21.107654571533203
AAPL,2016-01-28,21.25904083251953
AAPL,2016-01-29,21.993350982666016
AAPL,2016-02-01,21.787748336791992
AAPL,2016-02-02,21.347156524658203
AAPL,2016-02-03,21.76966667175293
AAPL,2016-02-04,21.944591522216797
AAPL,2016-02-05,21.35848617553711
AAPL,2016-02-08,21.583391189575195
AAPL,2016-02-09,21.57884407043457
AAPL,2016-02-10,21.415285110473633
AAPL,2016-02-11,21.285799026489258
AAPL,2016-02-12,21.351673126220703
AAPL,2016-02-16,21.953672409057617
AAPL,2016-02-17,22.289888381958008
AAPL,2016-02-18,21.867353439331055
AAPL,2016-02-19,21.817378997802734
AAPL,2016-02-22,22.008195877075195
AAPL,2016-02-23,21.510698318481445
AAPL,2016-02-24,21.831005096435547
AAPL,2016-02-25,21.98093605041504
AAPL,2016-02-26,22.0150146484375
AAPL,2016-02-29,21.965028762817383
AAPL,2016-03-01,22.837369918823242
AAPL,2016-03-02,22.887346267700195
AAPL,2016-03-03,23.05772590637207
AAPL,2016-03-04,23.4007511138916
AAPL,2016-03-07,23.141769409179688
AAPL,2016-03-08,22.950950622558594
AAPL,2016-03-09,22.971393585205078
AAPL,2016-03-10,22.982751846313477
AAPL,2016-03-11,23.230375289916992
AAPL,2016-03-14,23.28943634033203
AAPL,2016-03-15,23.757402420043945
AAPL,2016-03-16,24.073171615600586
AAPL,2016-03-17,24.0345516204834
AAPL,2016-03-18,24.061809539794922
AAPL,2016-03-21,24.059541702270508
AAPL,2016-03-22,24.243547439575195
AAPL,2016-03-23,24.109516143798828
AAPL,2016-03-24,24.005020141601562
AAPL,2016-03-28,23.895977020263672
AAPL,2016-03-29,24.46162986755371
AAPL,2016-03-30,24.888708114624023
AAPL,2016-03-31,24.759218215942383
AAPL,2016-04-01,24.986391067504883
AAPL,2016-04-04,25.243091583251953
AAPL,2016-04-05,24.94550132751465
AAPL,2016-04-06,25.206743240356445
AAPL,2016-04-07,24.656997680664062
AAPL,2016-04-08,24.68425750732422
AAPL,2016-04-11,24.766040802001953
AAPL,2016-04-12,25.088613510131836
AAPL,2016-04-13,25.452091217041016
AAPL,2016-04-14,25.46571159362793
AAPL,2016-04-15,24.954587936401367
AAPL,2016-04-18,24.416189193725586
AAPL,2016-04-19,24.28670883178711
AAPL,2016-04-20,24.33668327331543
AAPL,2016-04-21,24.073171615600586
AAPL,2016-04-22,24.007295608520508
AAPL,2016-04-25,23.870988845825195
AAPL,2016-04-26,23.70515251159668
AAPL,2016-04-27,22.22174072265625
AAPL,2016-04-28,21.54250144958496
AAPL,2016-04-29,21.294885635375977
AAPL,2016-05-02,21.272165298461914
AAPL,2016-05-03,21.622007369995117
AAPL,2016-05-04,21.397113800048828
AAPL,2016-05-05,21.31026268005371
AAPL,2016-05-06,21.1914119720459
AAPL,2016-05-09,21.207414627075195
AAPL,2016-05-10,21.351404190063477
AAPL,2016-05-11,21.14341926574707
AAPL,2016-05-12,20.647449493408203
AAPL,2016-05-13,20.68859100341797
AAPL,2016-05-16,21.456533432006836
AAPL,2016-05-17,21.367401123046875
AAPL,2016-05-18,21.6119441986084
AAPL,2016-05-19,21.5296688079834
AAPL,2016-05-20,21.762798309326172
AAPL,2016-05-23,22.03934669494629
AAPL,2016-05-24,22.375316619873047
AAPL,2016-05-25,22.768428802490234
AAPL,2016-05-26,22.948984146118164
AAPL,2016-05-27,22.935270309448242
AAPL,2016-05-31,22.823278427124023
AAPL,2016-06-01,22.503299713134766
AAPL,2016-06-02,22.334178924560547
AAPL,2016-06-03,22.379884719848633
AAPL,2016-06-06,22.54216194152832
AAPL,2016-06-07,22.633586883544922
AAPL,2016-06-08,22.61301612854004
AAPL,2016-06-09,22.775283813476562
AAPL,2016-06-10,22.587873458862305
AAPL,2016-06-13,22.247323989868164
AAPL,2016-06-14,22.274755477905273
AAPL,2016-06-15,22.201622009277344
AAPL,2016-06-16,22.295326232910156
AAPL,2016-06-17,21.787940979003906
AAPL,2016-06-20,21.735370635986328
AAPL,2016-06-21,21.920501708984375
AAPL,2016-06-22,21.838218688964844
AAPL,2016-06-23,21.963912963867188
AAPL,2016-06-24,21.346826553344727
AAPL,2016-06-27,21.036001205444336
AAPL,2016-06-28,21.390256881713867
AAPL,2016-06-29,21.57538414001465
AAPL,2016-06-30,21.849641799926758
AAPL,2016-07-01,21.915922164916992
AAPL,2016-07-05,21.710229873657227
AAPL,2016-07-06,21.833642959594727
AAPL,2016-07-07,21.927350997924805
AAPL,2016-07-08,22.096481323242188
AAPL,2016-07-11,22.16504669189453
AAPL,2016-07-12,22.265615463256836
AAPL,2016-07-13,22.139904022216797
AAPL,2016-07-14,22.578725814819336
AAPL,2016-07-15,22.576438903808594
AAPL,2016-07-18,22.816423416137695
AAPL,2016-07-19,22.82556915283203
AAPL,2016-07-20,22.84613609313965
AAPL,2016-07-21,22.72500228881836
AAPL,2016-07-22,22.54901695251465
AAPL,2016-07-25,22.247323989868164
AAPL,2016-07-26,22.094196319580078
AAPL,2016-07-27,23.529508590698242
AAPL,2016-07-28,23.847196578979492
AAPL,2016-07-29,23.81748390197754
AAPL,2016-08-01,24.238021850585938
AAPL,2016-08-02,23.879196166992188
AAPL,2016-08-03,24.178600311279297
AAPL,2016-08-04,24.327959060668945
AAPL,2016-08-05,24.697927474975586
AAPL,2016-08-08,24.902435302734375
AAPL,2016-08-09,25.003543853759766
AAPL,2016-08-10,24.817419052124023
AAPL,2016-08-11,24.801328659057617
AAPL,2016-08-12,24.858776092529297
AAPL,2016-08-15,25.15750503540039
AAPL,2016-08-16,25.13452911376953
AAPL,2016-08-17,25.097763061523438
AAPL,2016-08-18,25.065593719482422
AAPL,2016-08-19,25.12993049621582
AAPL,2016-08-22,24.934608459472656
AAPL,2016-08-23,25.01274299621582
AAPL,2016-08-24,24.82430648803711
AAPL,2016-08-25,24.71860122680664
AAPL,2016-08-26,24.573837280273438
AAPL,2016-08-29,24.5462589263916
AAPL,2016-08-30,24.35783576965332
AAPL,2016-08-31,24.380813598632812
AAPL,2016-09-01,24.525585174560547
AAPL,2016-09-02,24.755373001098633
AAPL,2016-09-06,24.748477935791016
AAPL,2016-09-07,24.90013313293457
AAPL,2016-09-08,24.247533798217773
AAPL,2016-09-09,23.698339462280273
AAPL,2016-09-12,24.229150772094727
AAPL,2016-09-13,24.805927276611328
AAPL,2016-09-14,25.68372917175293
AAPL,2016-09-15,26.556936264038086
AAPL,2016-09-16,26.40757179260254
AAPL,2016-09-19,26.099653244018555
AAPL,2016-09-20,26.097347259521484
AAPL,2016-09-21,26.092758178710938
AAPL,2016-09-22,26.338626861572266
AAPL,2016-09-23,25.899728775024414
AAPL,2016-09-26,25.93879508972168
AAPL,2016-09-27,25.987049102783203
AAPL,2016-09-28,26.18467140197754
AAPL,2016-09-29,25.777942657470703
AAPL,2016-09-30,25.977861404418945
AAPL,2016-10-03,25.856075286865234
AAPL,2016-10-04,25.96637535095215
AAPL,2016-10-05,25.977861404418945
AAPL,2016-10-06,26.170879364013672
AAPL,2016-10-07,26.209945678710938
AAPL,2016-10-10,26.667236328125
AAPL,2016-10-11,26.724687576293945
AAPL,2016-10-12,26.963665008544922
AAPL,2016-10-13,26.880939483642578
AAPL,2016-10-14,27.030302047729492
AAPL,2016-10-17,27.011917114257812
AAPL,2016-10-18,26.993534088134766
AAPL,2016-10-19,26.913116455078125
AAPL,2016-10-20,26.899324417114258
AAPL,2016-10-21,26.79362678527832
AAPL,2016-10-24,27.03489875793457
AAPL,2016-10-25,27.172773361206055
AAPL,2016-10-26,26.561525344848633
AAPL,2016-10-27,26.30646514892578
AAPL,2016-10-28,26.131818771362305
AAPL,2016-10-31,26.090456008911133
AAPL,2016-11-01,25.619382858276367
AAPL,2016-11-02,25.64236068725586
AAPL,2016-11-03,25.367517471313477
AAPL,2016-11-04,25.138851165771484
AAPL,2016-11-07,25.5014705657959
AAPL,2016-11-08,25.65160369873047
AAPL,2016-11-09,25.610034942626953
AAPL,2016-11-10,24.896333694458008
AAPL,2016-11-11,25.044157028198242
AAPL,2016-11-14,24.415910720825195
AAPL,2016-11-15,24.73927116394043
AAPL,2016-11-16,25.404462814331055
AAPL,2016-11-17,25.39522361755371
AAPL,2016-11-18,25.420637130737305
AAPL,2016-11-21,25.80635643005371
AAPL,2016-11-22,25.822526931762695
AAPL,2016-11-23,25.690872192382812
AAPL,2016-11-25,25.820215225219727
AAPL,2016-11-28,25.76940155029297
AAPL,2016-11-29,25.74399185180664
AAPL,2016-11-30,25.52687644958496
AAPL,2016-12-01,25.288976669311523
AAPL,2016-12-02,25.38368034362793
AAPL,2016-12-05,25.20121192932129
AAPL,2016-12-06,25.39522361755371
AAPL,2016-12-07,25.644683837890625
AAPL,2016-12-08,25.89643669128418
AAPL,2016-12-09,26.319108963012695
AAPL,2016-12-12,26.168977737426758
AAPL,2016-12-13,26.60551643371582
AAPL,2016-12-14,26.60551643371582
AAPL,2016-12-15,26.751026153564453
AAPL,2016-12-16,26.785673141479492
AAPL,2016-12-19,26.9404239654541
AAPL,2016-12-20,27.01201820373535
AAPL,2016-12-21,27.037431716918945
AAPL,2016-12-22,26.859580993652344
AAPL,2016-12-23,26.91270637512207
AAPL,2016-12-27,27.083627700805664
AAPL,2016-12-28,26.968141555786133
AAPL,2016-12-29,26.961210250854492
AAPL,2016-12-30,26.751026153564453
AAPL,2017-01-03,26.82724380493164
AAPL,2017-01-04,26.797218322753906
AAPL,2017-01-05,26.933486938476562
AAPL,2017-01-06,27.23375129699707
AAPL,2017-01-09,27.483205795288086
AAPL,2017-01-10,27.51091957092285
AAPL,2017-01-11,27.65873908996582
AAPL,2017-01-12,27.543256759643555
AAPL,2017-01-13,27.494749069213867
AAPL,2017-01-17,27.71648597717285
AAPL,2017-01-18,27.71417236328125
AAPL,2017-01-19,27.665668487548828
AAPL,2017-01-20,27.71648597717285
AAPL,2017-01-23,27.734962463378906
AAPL,2017-01-24,27.70956039428711
AAPL,2017-01-25,28.150712966918945
AAPL,2017-01-26,28.164566040039062
AAPL,2017-01-27,28.166873931884766
AAPL,2017-01-30,28.09296417236328
AAPL,2017-01-31,28.028297424316406
AAPL,2017-02-01,29.73747444152832
AAPL,2017-02-02,29.686664581298828
AAPL,2017-02-03,29.81369972229004
AAPL,2017-02-06,30.093170166015625
AAPL,2017-02-07,30.379579544067383
AAPL,2017-02-08,30.497371673583984
AAPL,2017-02-09,30.71774673461914
AAPL,2017-02-10,30.648157119750977
AAPL,2017-02-13,30.9195556640625
AAPL,2017-02-14,31.32087516784668
AAPL,2017-02-15,31.434537887573242
AAPL,2017-02-16,31.39742088317871
AAPL,2017-02-17,31.483240127563477
AAPL,2017-02-21,31.710580825805664
AAPL,2017-02-22,31.80569076538086
AAPL,2017-02-23,31.671140670776367
AAPL,2017-02-24,31.701303482055664
AAPL,2017-02-27,31.76392936706543
AAPL,2017-02-28,31.777854919433594
AAPL,2017-03-01,32.42737579345703
AAPL,2017-03-02,32.23484420776367
AAPL,2017-03-03,32.4250602722168
AAPL,2017-03-06,32.32299041748047
AAPL,2017-03-07,32.3647346496582
AAPL,2017-03-08,32.24412155151367
AAPL,2017-03-09,32.169883728027344
AAPL,2017-03-10,32.27659225463867
AAPL,2017-03-13,32.2905158996582
AAPL,2017-03-14,32.241798400878906
AAPL,2017-03-15,32.58279800415039
AAPL,2017-03-16,32.63614273071289
AAPL,2017-03-17,32.47377395629883
AAPL,2017-03-20,32.81477355957031
AAPL,2017-03-21,32.4389762878418
AAPL,2017-03-22,32.80548858642578
AAPL,2017-03-23,32.68949890136719
AAPL,2017-03-24,32.62456130981445
AAPL,2017-03-27,32.680213928222656
AAPL,2017-03-28,33.357582092285156
AAPL,2017-03-29,33.431819915771484
AAPL,2017-03-30,33.38774108886719
AAPL,2017-03-31,33.325096130371094
AAPL,2017-04-03,33.33438491821289
AAPL,2017-04-04,33.582603454589844
AAPL,2017-04-05,33.408626556396484
AAPL,2017-04-06,33.325096130371094
AAPL,2017-04-07,33.250877380371094
AAPL,2017-04-10,33.2114372253418
AAPL,2017-04-11,32.854217529296875
AAPL,2017-04-12,32.89364242553711
AAPL,2017-04-13,32.71967697143555
AAPL,2017-04-17,32.90060043334961
AAPL,2017-04-18,32.754459381103516
AAPL,2017-04-19,32.63383102416992
AAPL,2017-04-20,33.042118072509766
AAPL,2017-04-21,33.00267028808594
AAPL,2017-04-24,33.320457458496094
AAPL,2017-04-25,33.52692413330078
AAPL,2017-04-26,33.32975387573242
AAPL,2017-04-27,33.35526657104492
AAPL,2017-04-28,33.322784423828125
AAPL,2017-05-01,34.00247573852539
AAPL,2017-05-02,34.218196868896484
AAPL,2017-05-03,34.11381530761719
AAPL,2017-05-04,33.990875244140625
AAPL,2017-05-05,34.554569244384766
AAPL,2017-05-08,35.49405288696289
AAPL,2017-05-09,35.72139358520508
AAPL,2017-05-10,35.55204391479492
AAPL,2017-05-11,35.85951232910156
AAPL,2017-05-12,36.360313415527344
AAPL,2017-05-15,36.267127990722656
AAPL,2017-05-16,36.21355438232422
AAPL,2017-05-17,34.9976692199707
AAPL,2017-05-18,35.531063079833984
AAPL,2017-05-19,35.65219497680664
AAPL,2017-05-22,35.868839263916016
AAPL,2017-05-23,35.82456970214844
AAPL,2017-05-24,35.71742248535156
AAPL,2017-05-25,35.84086227416992
AAPL,2017-05-26,35.78031539916992
AAPL,2017-05-30,35.79428482055664
AAPL,2017-05-31,35.58232116699219
AAPL,2017-06-01,35.6801643371582
AAPL,2017-06-02,36.20890426635742
AAPL,2017-06-05,35.85485076904297
AAPL,2017-06-06,35.975975036621094
AAPL,2017-06-07,36.19027328491211
AAPL,2017-06-08,36.10176086425781
AAPL,2017-06-09,34.70184326171875
AAPL,2017-06-12,33.872615814208984
AAPL,2017-06-13,34.1451416015625
AAPL,2017-06-14,33.81206130981445
AAPL,2017-06-15,33.609405517578125
AAPL,2017-06-16,33.13888931274414
AAPL,2017-06-19,34.0869140625
AAPL,2017-06-20,33.777122497558594
AAPL,2017-06-21,33.97743225097656
AAPL,2017-06-22,33.92152786254883
AAPL,2017-06-23,34.07294464111328
AAPL,2017-06-26,33.965789794921875
AAPL,2017-06-27,33.47896957397461
AAPL,2017-06-28,33.968116760253906
AAPL,2017-06-29,33.46732711791992
AAPL,2017-06-30,33.5465202331543
AAPL,2017-07-03,33.42539978027344
AAPL,2017-07-05,33.56282043457031
AAPL,2017-07-06,33.24604034423828
AAPL,2017-07-07,33.583778381347656
AAPL,2017-07-10,33.78877258300781
AAPL,2017-07-11,33.89823913574219
AAPL,2017-07-12,33.9471549987793
AAPL,2017-07-13,34.42000198364258
AAPL,2017-07-14,34.7158203125
AAPL,2017-07-17,34.836952209472656
AAPL,2017-07-18,34.958065032958984
AAPL,2017-07-19,35.17702102661133
AAPL,2017-07-20,35.01863479614258
AAPL,2017-07-21,35.00232696533203
AAPL,2017-07-24,35.42626953125
AAPL,2017-07-25,35.57767105102539
AAPL,2017-07-26,35.74537658691406
AAPL,2017-07-27,35.069881439208984
AAPL,2017-07-28,34.822967529296875
AAPL,2017-07-31,34.64360809326172
AAPL,2017-08-01,34.951080322265625
AAPL,2017-08-02,36.6025505065918
AAPL,2017-08-03,36.23685836791992
AAPL,2017-08-04,36.427852630615234
AAPL,2017-08-07,36.99155044555664
AAPL,2017-08-08,37.287357330322266
AAPL,2017-08-09,37.515628814697266
AAPL,2017-08-10,36.3206901550293
AAPL,2017-08-11,36.82579803466797
AAPL,2017-08-14,37.3800048828125
AAPL,2017-08-15,37.78924560546875
AAPL,2017-08-16,37.63722610473633
AAPL,2017-08-17,36.9146614074707
AAPL,2017-08-18,36.830467224121094
AAPL,2017-08-21,36.762657165527344
AAPL,2017-08-22,37.36363220214844
AAPL,2017-08-23,37.410400390625
AAPL,2017-08-24,37.24437713623047
AAPL,2017-08-25,37.382347106933594
AAPL,2017-08-28,37.75883865356445
AAPL,2017-08-29,38.09557342529297
AAPL,2017-08-30,38.1984748840332
AAPL,2017-08-31,38.3504638671875
AAPL,2017-09-01,38.362159729003906
AAPL,2017-09-05,37.901485443115234
AAPL,2017-09-06,37.861724853515625
AAPL,2017-09-07,37.70973205566406
AAPL,2017-09-08,37.094722747802734
AAPL,2017-09-11,37.765846252441406
AAPL,2017-09-12,37.6161994934082
AAPL,2017-09-13,37.33324432373047
AAPL,2017-09-14,37.01286315917969
AAPL,2017-09-15,37.38702392578125
AAPL,2017-09-18,37.104068756103516
AAPL,2017-09-19,37.118099212646484
AAPL,2017-09-20,36.4960823059082
AAPL,2017-09-21,35.86937713623047
AAPL,2017-09-22,35.51860427856445
AAPL,2017-09-25,35.20524978637695
AAPL,2017-09-26,35.81090545654297
AAPL,2017-09-27,36.06580352783203
AAPL,2017-09-28,35.843658447265625
AAPL,2017-09-29,36.040077209472656
AAPL,2017-10-02,35.96759796142578
AAPL,2017-10-03,36.1242561340332
AAPL,2017-10-04,35.89042663574219
AAPL,2017-10-05,36.33707809448242
AAPL,2017-10-06,36.31601333618164
AAPL,2017-10-09,36.44228744506836
AAPL,2017-10-10,36.456321716308594
AAPL,2017-10-11,36.608314514160156
AAPL,2017-10-12,36.47969436645508
AAPL,2017-10-13,36.711212158203125
AAPL,2017-10-16,37.38702392578125
AAPL,2017-10-17,37.524986267089844
AAPL,2017-10-18,37.35896301269531
AAPL,2017-10-19,36.47502517700195
AAPL,2017-10-20,36.53818130493164
AAPL,2017-10-23,36.51945877075195
AAPL,2017-10-24,36.73693084716797
AAPL,2017-10-25,36.57558059692383
AAPL,2017-10-26,36.80942916870117
AAPL,2017-10-27,38.12831115722656
AAPL,2017-10-30,38.98652648925781
AAPL,2017-10-31,39.52903366088867
AAPL,2017-11-01,39.026268005371094
AAPL,2017-11-02,39.311561584472656
AAPL,2017-11-03,40.338138580322266
AAPL,2017-11-06,40.74737548828125
AAPL,2017-11-07,40.87831115722656
AAPL,2017-11-08,41.21272659301758
AAPL,2017-11-09,41.12853240966797
AAPL,2017-11-10,40.99241638183594
AAPL,2017-11-13,40.82814025878906
AAPL,2017-11-14,40.21091842651367
AAPL,2017-11-15,39.68052673339844
AAPL,2017-11-16,40.15458679199219
AAPL,2017-11-17,39.9316291809082
AAPL,2017-11-20,39.891727447509766
AAPL,2017-11-21,40.63335037231445
AAPL,2017-11-22,41.06047439575195
AAPL,2017-11-24,41.06282043457031
AAPL,2017-11-27,40.85628890991211
AAPL,2017-11-28,40.61692810058594
AAPL,2017-11-29,39.77440643310547
AAPL,2017-11-30,40.33059310913086
AAPL,2017-12-01,40.14284896850586
AAPL,2017-12-04,39.8494987487793
AAPL,2017-12-05,39.811954498291016
AAPL,2017-12-06,39.664100646972656
AAPL,2017-12-07,39.73685073852539
AAPL,2017-12-08,39.74857711791992
AAPL,2017-12-11,40.5230598449707
AAPL,2017-12-12,40.29539489746094
AAPL,2017-12-13,40.429161071777344
AAPL,2017-12-14,40.41743469238281
AAPL,2017-12-15,40.82814025878906
AAPL,2017-12-18,41.40311813354492
AAPL,2017-12-19,40.9619026184082
AAPL,2017-12-20,40.91731262207031
AAPL,2017-12-21,41.07220458984375
AAPL,2017-12-22,41.07220458984375
